"","sppocean","npres","fakepres","npres.tr","npres.te","ntot","thresh.kappa","thresh","thresh.trKap","thresh.tr","auc","auc.tt","tss","tss.tt","tssmax","tssmax.tt","acc","acc.tt","accmax","accmax.tt","sens","sens.tt","spec","spec.tt","kappa","kappa.tt","kappamax","kappamax.tt","rpb","prev.obs","prev.pred.prev","prev.pred.kap","smear","pred_obsMedian","pred_obsMean","r2.biomass","r2.biomass.tt","r2.all","r2.all.tt","r2.pres.surv_year","r2.pres.surv_year.kap","r2.abun.surv_year","r2.predPATT.surv_year","r2.predPATTkap.surv_year","r2.predTT.surv_year","dev.pres","dev.biomass","dev.pres.null","dev.biomass.null"
"533","raja inornata_Pac",896,270,539,357,38509,0.24205229,0.02324768,0.20365675,0.01762517,0.967525149217026,0.945286814521588,0.154910271198381,0.155778005182747,0.976884918058333,0.95402000259774,0.879093198992443,0.758763957413659,0.980290321742969,0.96156842378603,0.953125,0.969187675070028,0.877329646664717,0.74853641933288,0.237914280038196,0.208250522371602,0.475527429124143,0.479229273967128,0.560120327212852,0.0362948976633501,0.216422534251184,0.047830127564294,227.727346182179,5.991e-16,-0.01932,0.020085287222406,0.000936879707517138,0.127270824619507,0.0340769874205586,0.88,0.81,0.76,0.85,0.69,0.69,0.49855533460405,0.925495175647717,0.0527449439334107,0.206412422857631
"534","raja rhina_Pac",7698,0,5782,1916,38509,0.42410758,0.20008082,0.39250591,0.18781946,0.906207969440383,0.901598247890582,0.4285770683141,0.515622873628916,0.800119455697517,0.667075343328859,0.772027318289231,0.808905621186551,0.868186657664442,0.835908087758016,0.892439594699922,0.830375782881002,0.741942812631852,0.801797131501642,0.470938212986539,0.552846061317911,0.551639757040503,0.560210948497501,0.637473039771565,0.220223018548279,0.332382919520341,0.154742643193979,1.98787522183483,0.002312,-0.7133,0.221952136757364,0.233047136820416,0.228587957599124,0.234958279587086,0.85,0.84,0.98,0.91,0.7,0.98,0.419927195108026,0.221740726679567,0.363046443224366,0.174132464923118
"535","raja texana_Atl",1475,888,988,487,97535,0.10350728,0.01526337,0.11672004,0.01242444,0.937986791447436,0.899370920483572,0.0749769075574263,0.0928560543386874,0.318230133259509,0.225080756806645,0.816424873122469,0.758702004408674,0.984877223560773,0.975034602963039,0.986440677966102,0.991786447638604,0.813814282739954,0.75273396424816,0.114930555859112,0.130596824811094,0.196123036544285,0.163721193850922,0.293314652622038,0.0160717285276506,0.226895072050535,0.0563142090247057,160.406756800391,5.647e-26,-0.0002838,0.000630609751468848,0.0307969916142101,0.00685767246337067,0.0092408561534997,0.65,0.58,0.48,0.72,0.63,0.71,0.344387116306157,0.904714810553656,0.137797670974482,0.477505172845996
"536","rajella fyllae_Atl",316,160,239,77,97535,0.04972678,0.00322972,0.0587042,0.0030679,0.957450170247234,0.954044822907407,0.02076843944364,0.0290264209432689,0.330103624109694,0.296204544288865,0.857271748603066,0.888757881786026,0.996760137386579,0.996052699031117,0.943037974683544,0.857142857142857,0.856992974624302,0.888883170355121,0.034938098518665,0.0500931456572963,0.125083731244572,0.199226824671719,0.207713409032549,0.00196871417874403,0.071432719910685,0.00117474216250728,10001.6260060854,2.35e-13,0.04218,0.290919166389148,0.335873505116972,4.93329610843804e-08,2.91833239205135e-07,0.37,0.51,0,0.57,0.66,0.2,0.328370589811416,0.844794623536749,0.253941137873856,0.774586434388449
"537","raninoides louisianensis_Atl",1037,624,697,340,97535,0.1704789,0.01062282,0.14210415,0.00893661,0.964240763615089,0.966928145495168,0.0661776785003489,0.0964990396358455,0.989388207068377,0.649436781019777,0.857435792279694,0.843287025170452,0.989429435587225,0.982775413953965,0.955641272902604,0.964705882352941,0.856380443117992,0.841133197683519,0.107006800365707,0.149751544327878,0.313702705139515,0.408659153406062,0.379439411633208,0.0119718200103978,0.150249246319272,0.00745376709967894,136.418009669517,6.322e-26,-0.0001486,0.0273954604705331,0.0216216851418986,0.00960022756672175,0.0653547101106019,0.61,0.68,0.28,0.62,0.68,0.65,0.416118396500633,0.907935167152133,0.249273068093571,0.670396782702923
"538","rathbunaster californicus_Pac",1316,264,836,480,38509,0.17040228,0.03402636,0.18309837,0.0271898,0.928141240095102,0.841099966537432,0.129794834709034,0.144580229009946,0.743777777777778,0.938165757339569,0.783089667350489,0.673980784211893,0.966059882105482,0.938197870682939,0.956686930091185,0.925,0.77694727502487,0.657297147604542,0.1825160905027,0.172697973354674,0.308795884562927,0.221915409482758,0.398476962325087,0.0560942700025937,0.364732187225823,0.0957049742099467,1092.80001248618,1.783e-13,-0.05431,0.111083223123018,0.0735425575025643,0.0184711466938008,0.0319105154294814,0.72,0.67,0.73,0.49,0.14,0.61,0.355537861876295,0.951828725031062,0.185160652906456,0.376895724776525
"539","reilla mulleri_Atl",1478,888,991,487,97535,0.20057956,0.01519755,0.17793493,0.01269475,0.961466968691895,0.944858162919395,0.0886709539933514,0.143767269168485,0.984876758397244,0.975184577522559,0.851776285435997,0.867227149228482,0.984938739939509,0.975290921207772,0.956698240866035,0.897330595482546,0.850161883048607,0.866456361724501,0.139768242269433,0.218786766894507,0.34670508765716,0.325827719115449,0.424837511535614,0.0158021057221832,0.12352270724378,0.0144415962960173,26.3999867234887,5.985e-26,-0.0006315,0.00489673263436648,0.000320966702481988,0.00350469269703427,0.00227843213680797,0.39,0.53,0.44,0.75,0.42,0.44,0.427756225451569,0.896497134063907,0.229406423086439,0.577802107611889
"540","reinhardtius hippoglossoides_Atl",10208,2542,8452,1756,97535,0.49830759,0.1042571,0.4776123,0.10827143,0.983069261180179,0.977769196143063,0.575793817752504,0.609522953950929,0.906678308607474,0.928606990449096,0.923453119393038,0.941254869797006,0.965058696878044,0.968115644863646,0.939949059561129,0.895216400911162,0.921524843404674,0.94580892293826,0.678371390008408,0.701080434484266,0.806576290040857,0.793990703227963,0.840404173127163,0.0518283970907663,0.0859854018908574,0.0365387317881357,433.864232736811,8.789e-10,0.1346,0.322555173739763,0.0426442060300547,9.78853393834914e-05,0.0017603947954409,0.75,0.9,0,0.87,0.92,0.56,0.714940003440687,0.871463474766906,0.512495199289777,0.594653244237807
"541","reinhardtius hippoglossoides_Pac",3101,620,2473,628,38509,0.37381355,0.08043453,0.31150647,0.08053392,0.947909511246099,0.951074587562738,0.326189653703637,0.375378412045232,0.920549084858569,0.918592573357569,0.850995871095069,0.883551862910554,0.94606455633748,0.951317668440867,0.885843276362464,0.802547770700637,0.84794396746498,0.890742049469965,0.421716914780299,0.471351888322711,0.592452539706935,0.633839381475624,0.667031343888668,0.120499435611113,0.246303403939913,0.0849065377437566,18.7554730312401,0.0002745,2.93,0.344010265501555,0.153129069458409,5.05457908616643e-06,5.57989145928648e-05,0.66,0.65,0.03,0.46,0.95,0.12,0.50149338843628,0.955339517203507,0.321910549844949,0.572221488519086
"542","rhinoptera bonasus_Atl",1475,444,957,518,97535,0.11763731,0.01517242,0.10859708,0.01226147,0.934085208044407,0.911364148843742,0.0894064756670562,0.110484996856764,0.281251376905067,0.173712584073523,0.867196391039114,0.800071769108525,0.984877223560773,0.973445429845696,0.873220338983051,0.945945945945946,0.867103893399958,0.796092474590552,0.142408574607846,0.160990431687067,0.206398779178523,0.210823600706502,0.300237703043194,0.0511053338215343,0.391679381063204,0.159733559276722,6246272.94673591,7.476e-13,-0.2076,0.0037517643652026,0.00621940805289967,0.00482510308195746,0.0041891345184659,0.56,0.53,0.35,0.62,0.53,0.28,0.324670682085835,0.964890629205063,0.174123620806029,0.63785232365216
"543","rhizoprionodon terraenovae_Atl",5512,1616,3538,1974,97535,0.34781176,0.05651224,0.28071237,0.04531691,0.950245001498095,0.952617631560136,0.225084839078506,0.30374020858229,0.94355467147896,0.81927844639709,0.824452760547496,0.779771364125698,0.956425898395448,0.934587583944225,0.909288824383164,0.958459979736575,0.819371244145485,0.759653225346489,0.306823888060118,0.372316479613613,0.581391944397466,0.651840120051694,0.623725813321264,0.19950030190662,0.445582242359966,0.237022024888287,7265.6727613322,3.996e-13,-0.02522,0.0991423861287662,0.115386700109883,0.0219568460900131,0.0158458686871905,0.58,0.79,0.56,0.58,0.79,0.44,0.492772003976516,0.979719379572624,0.264119939465425,0.606160423262902
"544","rhomboplites aurorubens_Atl",1271,635,654,617,97535,0.12212513,0.01307225,0.1029304,0.00842782,0.953301177793065,0.948102938362764,0.0643888448820102,0.122723319434647,0.558517604798139,0.362789697045476,0.818260111754755,0.77664428153996,0.98699953862716,0.96837032859999,0.966168371361133,0.990275526742301,0.816307238427657,0.769666490206458,0.0997064315838124,0.172476478959037,0.30088140734816,0.365354829637134,0.363485768673362,0.0213697754577277,0.242194655055876,0.0192079625249703,862.206993298428,2.103e-09,0.1701,0.00546507173338077,0.000870798474342912,7.48779992994769e-08,0.000230154098894776,0.39,0.81,0.64,0.6,0.75,0.23,0.379542917526597,0.872181477686838,0.152494729182036,0.483224683250869
"545","rhynchoconger flavus_Atl",1479,888,1259,220,97535,0.15764692,0.01515942,0.16232462,0.01613063,0.961013688178177,0.963524064725651,0.0895475620655114,0.0602455163594984,0.522162343507016,0.988924780802953,0.851981340031783,0.831547649561696,0.984877223560773,0.988978315476496,0.964164976335362,0.963636363636364,0.850254018489215,0.830040960232281,0.141141501745117,0.0950848142672222,0.342306347796811,0.326959426110191,0.411472227628578,0.00783608924626311,0.164545578046555,0.017002595575,182.749372145879,1.431e-25,-0.001419,0.0102893858060465,0.0418332370612478,0.012193846581801,0.0773481027355456,0.69,0.7,0.1,0.53,0.81,0.67,0.423298388162237,0.901224720792066,0.242110012514907,0.649468918058514
"546","rimapenaeus constrictus_Atl",389,195,309,80,97535,0.07934816,0.00402592,0.0946414,0.00392544,0.974455298697844,0.959344919442014,0.0336915039589902,0.0255702740689529,0.287749159923838,0.996103163615854,0.888522069000871,0.848259599118265,0.99601168811196,0.996103962680064,0.976863753213368,0.975,0.888168323965989,0.847737684665671,0.0580692014120991,0.0424115193638425,0.195039788096695,0.229262885724165,0.279464459209469,0.0100543288380523,0.294712322096588,0.0164330545693894,72.8147654339794,3.7e-16,-0.000163,0.0160077851115376,0.000196672966805398,4.07706424056103e-07,5.37417990646501e-06,0.28,0.42,0,0.1,0.31,0,0.40433446165462,0.869003970902858,0.184095015153392,0.606786800156739
"547","rossia pacifica_Pac",1675,0,1214,461,38509,0.1415572,0.04341157,0.12769404,0.03940274,0.782322724218944,0.675993586460278,0.0789478813080505,0.0622639025609393,0.95657819560588,0.316467865988789,0.679789140200992,0.708555108399325,0.956607546287881,0.940153187069973,0.75044776119403,0.507592190889371,0.676575989574849,0.72134769400718,0.0998814616577811,0.0812171144297636,0.185339833813293,0.128778468227495,0.249256491389995,0.0597624104232976,0.303608969066668,0.0369787544447678,2.73137874712399,0.0003225,-0.0015,0.14699834973003,0.154567498608653,2.84698769566234e-05,0.00931616428708217,0.42,0.21,0,0.04,0.02,0.37,0.134468033074914,0.146883344882375,0.0784520114946978,0.134453027587457
"548","sabinea hystrix_Atl",520,312,462,58,97535,0.20768353,0.00540292,0.22288305,0.00599806,0.987661771177336,0.988012857677285,0.075856162125458,0.0536540240518039,0.494709157464087,0.330461685725518,0.936791920848926,0.947557287127698,0.994668580509561,0.997026708361101,0.973076923076923,1,0.93659743338659,0.94740089464754,0.132425438500968,0.0967459625474515,0.392708779955451,0.221518980947322,0.46524667638537,0.00120602394549079,0.0379031302172759,0.00185549629511471,4359.730693555,4.055e-21,-1.399e-07,0.00273525010017146,0.00283349902639262,0.0521061414512247,0.0332942051682134,0.43,0.66,0.71,0.33,0.89,0.63,0.542332100480854,0.888911401666006,0.392553729646325,0.780990194769514
"549","sabinea sarsii_Atl",536,270,365,157,97535,0.06637806,0.00553448,0.05879578,0.00468139,0.936536582235884,0.960226425821917,0.0291042194595133,0.0617363911118176,0.494514677083654,0.218179098795312,0.827682370431127,0.860488737527633,0.994504536832932,0.990619585349824,0.949626865671642,0.980891719745223,0.827008525861091,0.85934861278649,0.046950888200503,0.100664206866245,0.131401937912421,0.227565551234208,0.200657319838511,0.00407157474052666,0.07878241526685,0.00178627204871636,41.8287268524061,9.019e-13,0.000187,0.15781254958676,0.0453905268172195,4.96494480228431e-08,0.00540804124195497,0.39,0.55,0,0.67,0.91,0.73,0.281861683562479,0.849027508828207,0.134783737697829,0.53275625984217
"550","sabinea septemcarinata_Atl",2804,1368,2488,311,97535,0.23540388,0.02860293,0.23915268,0.03167022,0.968639419124934,0.966348150900286,0.19501128377609,0.152753541354676,0.97140073831009,0.981594358790486,0.885682062849234,0.901774511561212,0.972994309734967,0.981836649339786,0.961840228245364,0.951768488745981,0.883427811381702,0.900827955680019,0.292242654837824,0.240457518183746,0.468800244716715,0.3768447139609,0.548974062523069,0.00928171861997856,0.0638093397533104,0.0196660219884759,455.806136250773,5.327e-14,0.0003389,0.214138624042166,0.0408850631932815,1.30449177481996e-06,0.0384904360448748,0.65,0.79,0,0.94,0.93,0.94,0.504203634716214,0.866056996546527,0.185199142754982,0.403339689016386
"551","sagenaster evermanni_Pac",948,380,494,454,38509,0.21146927,0.02465502,0.21926257,0.01605492,0.967965442879583,0.947940370608085,0.172587631067924,0.258981820627042,0.566443584863183,0.495999138144528,0.885896803344673,0.839652038431576,0.97566802565634,0.943391326928071,0.966244725738397,0.951541850220264,0.883868906578632,0.83264348785872,0.263509964002342,0.351729365511975,0.432721736312489,0.500453237182364,0.507352809553746,0.0503819896756939,0.184259711920785,0.0437103932833755,52088.2091364304,1.374e-15,-0.01444,0.00990426374305774,0.000134550622387827,0.00903807430315562,0.00346708791836759,0.64,0.72,0.66,0.97,0.9,0.79,0.485923430712934,0.777404709679546,0.278885804452612,0.526346334539932
"552","sardinella aurita_Atl",2165,648,1615,550,97535,0.1107501,0.02212763,0.12552645,0.02064078,0.909322718058584,0.870337876070548,0.0738672195153795,0.0802987821107578,0.977812865257244,0.491685990503714,0.739457630594146,0.706274348985032,0.97782334546573,0.971908960426492,0.952424942263279,0.936363636363636,0.734623047079795,0.699599113830573,0.102711594856408,0.106061367010474,0.226319645632786,0.176631441647394,0.321581875651736,0.0272680013365609,0.377414958808255,0.0154285168072017,53.1831117158972,2.021e-14,-0.02035,0.0716420965624193,0.000306760064477657,0.00908959575811268,0.000172458817320524,0.41,0.3,0.05,0.42,0.05,0,0.296235312485364,0.91364236861762,0.103308606894422,0.484680197464315
"553","sardinops sagax_Pac",301,60,295,6,38509,0.09101056,0.0077921,0.10639015,0.00954495,0.933871496185245,0.944906444906445,0.0337827964476255,0.0062575608647881,0.492260343349869,0.0105178795872478,0.791295541302033,0.899117112438328,0.992183645381599,0.99922098156323,0.946843853820598,0.833333333333333,0.790070142378559,0.899168399168399,0.0519224588637423,0.0111776040787151,0.195811054184082,0.0199123567034873,0.245506843730763,0.000736509731122153,0.0828456197203871,0.000314472117990828,27.3123030403314,1.692e-13,-0.01757,0.0421395727466703,0.101974049210468,0.0318444434216407,0.001215234629506,0.41,0.6,0.51,0.58,0.71,0.64,0.295470347555689,0.9376752963872,0.109016808920919,0.243338845920013
"554","sarritor frenatus_Pac",2883,288,2482,401,38509,0.19133801,0.07459527,0.17613812,0.08013967,0.874074915063085,0.890462319960165,0.209077588569046,0.199838890323132,0.252606463511378,0.261276392267277,0.745669843413228,0.816954433337661,0.925134384169934,0.947942360119434,0.922996878251821,0.890274314214464,0.731319822601471,0.812927964941112,0.262740821885533,0.274918644537144,0.310929388883768,0.294768321744287,0.395784762665042,0.0630392338218115,0.302490708148172,0.228400293832599,9993.32197706319,9.5e-05,-0.001375,0.0207902895381987,0.0170825682721212,9.09403006175419e-05,1.65918522247375e-05,0.82,0.78,0.02,0.83,0.78,0.01,0.279776678349746,0.917247357711786,0.133182504859145,0.328570938631311
"555","saurida brasiliensis_Atl",5720,1906,4849,869,97535,0.27914183,0.05869658,0.27474744,0.06214724,0.955577937963578,0.953719285800942,0.287386542513342,0.254504774652226,0.941364037156274,0.685702683048911,0.856605321166761,0.853088780021508,0.945291433844261,0.950770701398016,0.985314685314685,0.965477560414269,0.848586832216958,0.846934274371416,0.391022452787577,0.352496916479082,0.4948263602452,0.483121611690334,0.575628978130573,0.0406185680600426,0.18366540614336,0.0604367456837671,134.030268562441,6.133e-14,0.02358,0.00786727683950463,7.12933496693908e-05,3.08325219488449e-08,0.0405625812816312,0.7,0.89,0,0.81,0.86,0.77,0.496304710830475,0.860808423550987,0.351175149551184,0.515968692010906
"556","sclerocrangon boreas_Atl",1442,720,1114,302,97535,0.21052646,0.01472891,0.23312541,0.01432474,0.971069068650886,0.97562613708025,0.112766484027398,0.210906004100773,0.623517377927879,0.485709721805594,0.892213051725022,0.937921969289598,0.985379607320449,0.981956145067814,0.928571428571429,0.903973509933775,0.891667447160563,0.938545786431396,0.181459728170574,0.324754429670582,0.464950032816804,0.508430218714767,0.513621860161806,0.0100217019147552,0.0490864136259632,0.00586233800847647,1443.90150950513,4.569e-16,0.05248,0.111456270759792,1.33494304239655e-05,1.99929035322695e-08,0.000285029563995327,0.35,0.83,0,0.78,0.75,0.61,0.489900777080782,0.849084076866054,0.117916704578255,0.175051571643729
"557","scomber japonicus_Atl",565,168,508,57,97535,0.05056284,0.00580357,0.06849552,0.00649969,0.892666804166237,0.839491858534311,0.0172592812411413,0.00665357793804431,0.345689696753308,0.061055006904152,0.708853232173066,0.636098011072381,0.994207207669042,0.997078121796186,0.916814159292035,0.894736842105263,0.707641538620192,0.635340085342656,0.0241093596094295,0.00841599129422458,0.0836720855593535,0.0745262252359356,0.152638087856927,0.00222486293885641,0.342717473743207,0.00196239712152115,1839.10652160015,4.606e-10,-0.0104,0.144586130960375,0.0711426588193033,0.000429966609627736,0.000448678350260844,0.14,0.03,0.02,0.07,0.44,0.17,0.20205927972848,0.92784832658992,0.0452601065240501,0.560011116301838
